,"('B', '_Time/us')","('B', '_Amplitude/mV')"
1841,36.820000000005884,-157.0450881830325
1842,36.84000000000589,-155.45769453248124
1843,36.86000000000589,-153.81307153570438
1844,36.88000000000589,-152.11140930061063
1845,36.900000000005896,-150.3529186617267
1846,36.9200000000059,-148.53783115556456
1847,36.9400000000059,-146.66639898772132
1848,36.960000000005905,-144.73889499171938
1849,36.98000000000591,-142.75561257959632
1850,37.00000000000591,-140.71686568425997
1851,37.020000000005915,-138.62298869362567
1852,37.04000000000592,-136.474336376559
1853,37.06000000000592,-134.27128380064718
1854,37.080000000005924,-132.01422624182956
1855,37.10000000000593,-129.70357908591996
1856,37.12000000000593,-127.33977772205496
1857,37.140000000005934,-124.92327742811091
1858,37.16000000000594,-122.45455324812993
1859,37.18000000000594,-119.93409986180431
1860,37.20000000000594,-117.36243144606802
1861,37.220000000005946,-114.74008152884957
1862,37.24000000000595,-112.06760283504413
1863,37.26000000000595,-109.34556712476544
1864,37.280000000005955,-106.57456502394102
1865,37.30000000000596,-103.75520584731976
1866,37.32000000000596,-100.88811741396133
1867,37.340000000005965,-97.97394585528293
1868,37.36000000000597,-95.01335541574012
1869,37.38000000000597,-92.00702824622324
1870,37.400000000005974,-88.95566419025343
1871,37.42000000000598,-85.85998056306443
1872,37.44000000000599,-82.72071192366272
1873,37.46000000000599,-79.53860983995683
1874,37.480000000005994,-76.31444264705515
1875,37.500000000006,-73.04899519882912
1876,37.520000000006,-69.7430686128466
1877,37.540000000006,-66.3974800087789
1878,37.560000000006006,-63.013062240391605
1879,37.58000000000601,-59.590663621228416
1880,37.60000000000601,-56.13114764410385
1881,37.620000000006016,-52.63539269451894
1882,37.64000000000602,-49.104291758121846
1883,37.66000000000602,-45.53875212233282
1884,37.680000000006025,-41.9396950722594
1885,37.70000000000603,-38.308055581027624
1886,37.72000000000603,-34.6447819946592
1887,37.740000000006034,-30.950835711626056
1888,37.76000000000604,-27.227190857215298
1889,37.78000000000604,-23.474833952842282
1890,37.800000000006044,-19.694763580448335
1891,37.82000000000605,-15.887990042124802
1892,37.84000000000605,-12.055535015104537
1893,37.86000000000605,-8.198431202267033
1894,37.880000000006056,-4.317721978301137
1895,37.90000000000606,-0.4144610316752824
1896,37.92000000000606,3.5102879974359733
1897,37.940000000006066,7.455451883116914
1898,37.96000000000607,11.419948183414926
1899,37.98000000000607,15.402685613628115
1900,38.000000000006075,19.40256442302138
1901,38.02000000000608,23.418476774812948
1902,38.04000000000608,27.44930712927162
1903,38.060000000006085,31.49393262976663
1904,38.08000000000609,35.551223491606585
1905,38.10000000000609,39.62004339350733
1906,38.120000000006094,43.69924987152311
1907,38.1400000000061,47.78769471527853
1908,38.1600000000061,51.88422436633535
1909,38.1800000000061,55.98768031852859
1910,38.200000000006106,60.096899520103705
1911,38.22000000000611,64.2107147774902
1912,38.24000000000611,68.32795516054158
1913,38.260000000006116,72.44744640907447
1914,38.28000000000612,76.56801134053738
1915,38.30000000000612,80.68847025864088
1916,38.320000000006125,84.80764136277962
1917,38.34000000000613,88.92434115807657
1918,38.36000000000613,93.03738486588026
1919,38.380000000006135,97.14558683454513
1920,38.40000000000614,101.24776095032654
1921,38.42000000000614,105.34272104821953
1922,38.440000000006144,109.42928132257441
1923,38.46000000000615,113.50625673731865
1924,38.48000000000615,117.57246343561798
1925,38.50000000000615,121.626719148808
1926,38.520000000006156,125.66784360443023
1927,38.54000000000616,129.6946589332044
1928,38.56000000000616,133.70599007477293
1929,38.580000000006166,137.70066518205036
1930,38.60000000000617,141.67751602401546
1931,38.62000000000617,145.6353783867815
1932,38.640000000006175,149.5730924727829
1933,38.66000000000618,153.48950329791597
1934,38.68000000000618,157.38346108647607
1935,38.700000000006185,161.25382166372947
1936,38.72000000000619,165.09944684596414
1937,38.74000000000619,168.9192048278636
1938,38.760000000006194,172.71197056704744
1939,38.7800000000062,176.4766261656273
1940,38.8000000000062,180.21206124862508
1941,38.8200000000062,183.91717333910506
1942,38.84000000000621,187.59086822987047
1943,38.86000000000621,191.232060351578
1944,38.88000000000621,194.8396731371276
1945,38.900000000006216,198.4126393821827
1946,38.92000000000622,201.9499016016813
1947,38.94000000000622,205.45041238219974
1948,38.960000000006225,208.9131347300316
1949,38.98000000000623,212.3370424148488
1950,39.00000000000623,215.72112030881152
1951,39.020000000006235,219.06436472099867
1952,39.04000000000624,222.36578372702908
1953,39.06000000000624,225.62439749375255
1954,39.080000000006244,228.83923859888304
1955,39.10000000000625,232.00935234545904
1956,39.12000000000625,235.13379707100913
1957,39.14000000000625,238.21164445131217
1958,39.16000000000626,241.24197979863558
1959,39.18000000000626,244.2239023543474
1960,39.20000000000626,247.15652557578917
1961,39.220000000006266,250.0389774173125
1962,39.24000000000627,252.87040060537186
1963,39.26000000000627,255.64995290758114
1964,39.280000000006275,258.376807395634
1965,39.30000000000628,261.0501527019996
1966,39.32000000000628,263.66919327030126
1967,39.340000000006285,266.23314959929417
1968,39.36000000000629,268.74125848035806
1969,39.38000000000629,271.192773228425
1970,39.400000000006294,273.5869639062649
1971,39.4200000000063,275.9231175420556
1972,39.4400000000063,278.20053834016807
1973,39.46000000000631,280.41854788509596
1974,39.480000000006314,282.5764853384704
1975,39.50000000000632,284.6737076290944
1976,39.52000000000632,286.7095896359438
1977,39.54000000000632,288.6835243640767
1978,39.560000000006326,290.5949231134026
1979,39.58000000000633,292.44321564026507
1980,39.60000000000633,294.22785031178995
1981,39.620000000006335,295.9482942529628
1982,39.64000000000634,297.604033486394
1983,39.66000000000634,299.19457306474163
1984,39.680000000006345,300.71943719575825
1985,39.70000000000635,302.17816935993585
1986,39.72000000000635,303.57033242072606
1987,39.740000000006354,304.89550872731337
1988,39.76000000000636,306.15330020992565
1989,39.78000000000636,307.3433284676689
1990,39.800000000006364,308.46523484887445
1991,39.82000000000637,309.51868052395383
1992,39.84000000000637,310.50334655075744
1993,39.86000000000637,311.41893393243583
1994,39.880000000006376,312.2651636678093
1995,39.90000000000638,313.0417767942504
1996,39.92000000000638,313.7485344230925
1997,39.940000000006386,314.3852177675743
1998,39.96000000000639,314.95162816334044
1999,39.98000000000639,315.4475870815169
2000,40.000000000006395,315.8729361343846
2001,40.0200000000064,316.2275370736789
2002,40.0400000000064,316.5112717815435
2003,40.060000000006404,316.7240422541745
2004,40.08000000000641,316.8657705781884
2005,40.10000000000641,316.9363988997551
2006,40.120000000006414,316.9358893865382
2007,40.14000000000642,316.8642241824896
2008,40.16000000000642,316.72140535554496
2009,40.18000000000642,316.5074548382752
2010,40.200000000006426,316.2224143615457
2011,40.22000000000643,315.8663453812444
2012,40.24000000000643,315.43932899813655
2013,40.260000000006436,314.9414658709132
2014,40.28000000000644,314.37287612249753
2015,40.30000000000644,313.7336992396792
2016,40.320000000006445,313.0240939661502
2017,40.34000000000645,312.2442381890153
2018,40.36000000000645,311.3943288188562
2019,40.380000000006454,310.47458166342926
2020,40.40000000000646,309.48523129507896
2021,40.42000000000646,308.4265309119537
2022,40.440000000006464,307.2987521931113
2023,40.46000000000647,306.1021851476043
2024,40.48000000000647,304.8371379576381
2025,40.50000000000647,303.50393681589696
2026,40.520000000006476,302.10292575713436
2027,40.54000000000648,300.63446648412946
2028,40.56000000000648,299.09893818810826
2029,40.580000000006486,297.49673736373586
2030,40.60000000000649,295.8282776187838
2031,40.62000000000649,294.09398947858153
2032,40.640000000006495,292.29432018536096
2033,40.6600000000065,290.42973349260643
2034,40.6800000000065,288.50070945452137
2035,40.700000000006504,286.5077442107304
2036,40.72000000000651,284.4513497663295
2037,40.74000000000651,282.3320537674063
2038,40.760000000006514,280.1503992721469
2039,40.78000000000652,277.9069445176536
2040,40.80000000000652,275.60226268259396
2041,40.82000000000652,273.2369416458076
2042,40.840000000006526,270.8115837409929
2043,40.86000000000653,268.3268055076038
2044,40.88000000000653,265.78323743808136
2045,40.900000000006536,263.18152372155055
2046,40.92000000000654,260.5223219841111
2047,40.94000000000654,257.80630302585433
2048,40.960000000006545,255.03415055473488
2049,40.98000000000655,252.20656091743288
2050,41.00000000000655,249.32424282733768
2051,41.020000000006554,246.38791708978584
2052,41.04000000000656,243.39831632469065
2053,41.06000000000656,240.35618468669432
2054,41.080000000006564,237.26227758298077
2055,41.10000000000657,234.11736138888335
2056,41.12000000000657,230.92221316142272
2057,41.14000000000657,227.67762035091175
2058,41.160000000006576,224.38438051076392
2059,41.18000000000658,221.0433010056399
2060,41.20000000000658,217.65519871807015
2061,41.220000000006586,214.22089975368883
2062,41.24000000000659,210.74123914521473
2063,41.26000000000659,207.21706055531612
2064,41.280000000006595,203.64921597849462
2065,41.3000000000066,200.03856544212178
2066,41.3200000000066,196.3859767067663
2067,41.340000000006604,192.6923249659426
2068,41.36000000000661,188.95849254541758
2069,41.38000000000661,185.18536860220652
2070,41.400000000006614,181.373848823392
2071,41.42000000000662,177.52483512489613
2072,41.44000000000662,173.63923535033894
2073,41.46000000000662,169.71796297011036
2074,41.48000000000663,165.761936780788
2075,41.50000000000664,161.7720806050259
2076,41.52000000000664,157.7493229920423
2077,41.54000000000664,153.69459691883347
2078,41.560000000006646,149.60883949223665
2079,41.58000000000665,145.49299165196558
2080,41.60000000000665,141.34799787474267
2081,41.620000000006655,137.17480587964576
2082,41.64000000000666,132.9743663347907
2083,41.66000000000666,128.7476325654675
2084,41.680000000006665,124.49556026384563
2085,41.70000000000667,120.2191072003626
2086,41.72000000000667,115.91923293691174
2087,41.740000000006674,111.59689854193611
2088,41.76000000000668,107.25306630754284
2089,41.78000000000668,102.8886994687418
2090,41.80000000000668,98.50476192491703
2091,41.82000000000669,94.10221796363417
2092,41.84000000000669,89.68203198688549
2093,41.86000000000669,85.24516823987383
2094,41.880000000006696,80.79259054243249
2095,41.9000000000067,76.32526202317766
2096,41.9200000000067,71.84414485648712
2097,41.940000000006705,67.35020000239658
2098,41.96000000000671,62.844386949504674
2099,41.98000000000671,58.32766346097159
2100,42.000000000006715,53.80098532369835
2101,42.02000000000672,49.26530610076896
2102,42.04000000000672,44.72157688723478
2103,42.060000000006724,40.170746069321126
2104,42.08000000000673,35.61375908713001
2105,42.10000000000673,31.051558200912673
2106,42.12000000000673,26.485082260983347
2107,42.14000000000674,21.915266481341785
2108,42.16000000000674,17.3430422170703
2109,42.18000000000674,12.769336745568943
2110,42.200000000006746,8.195073051689652
2111,42.22000000000675,3.6211696168261436
2112,42.24000000000675,-0.9514597879828122
2113,42.260000000006755,-5.521906304886267
2114,42.28000000000676,-10.089266187937005
2115,42.30000000000676,-14.652640997646268
2116,42.320000000006765,-19.211137791329218
2117,42.34000000000677,-23.763869309200555
2118,42.36000000000677,-28.30995415617992
2119,42.380000000006774,-32.848516979371354
2120,42.40000000000678,-37.37868864118024
2121,42.42000000000678,-41.89960638803827
2122,42.44000000000678,-46.41041401470681
2123,42.46000000000679,-50.91026202413249
2124,42.48000000000679,-55.39830778283062
2125,42.50000000000679,-59.873715671777425
2126,42.520000000006796,-64.33565723279189
2127,42.5400000000068,-68.78331131039124
2128,42.5600000000068,-73.21586418910886
2129,42.580000000006805,-77.63250972626321
2130,42.60000000000681,-82.0324494801706
2131,42.62000000000681,-86.41489283379819
2132,42.640000000006815,-90.77905711385328
2133,42.66000000000682,-95.12416770531084
2134,42.68000000000682,-99.44945816138157
2135,42.700000000006824,-103.75417030892714
2136,42.72000000000683,-108.03755434932953
2137,42.74000000000683,-112.29886895482667
2138,42.76000000000683,-116.53738136032713
2139,42.78000000000684,-120.75236745071976
2140,42.80000000000684,-124.94311184369661
2141,42.82000000000684,-129.10890796811077
2142,42.840000000006846,-133.24905813789135
2143,42.86000000000685,-137.36287362154192
2144,42.88000000000685,-141.4496747072506
2145,42.900000000006855,-145.50879076364214
2146,42.92000000000686,-149.53956029620426
2147,42.94000000000686,-153.5413309994246
2148,42.960000000006865,-157.51345980467408
2149,42.98000000000687,-161.45531292387733
2150,43.00000000000687,-165.36626588901166
2151,43.020000000006874,-169.2457035874778
2152,43.04000000000688,-173.09302029338943
2153,43.06000000000688,-176.90761969482938
2154,43.08000000000688,-180.68891491712063
2155,43.10000000000689,-184.4363285421679
2156,43.12000000000689,-188.1492926239205
2157,43.14000000000689,-191.82724870001348
2158,43.160000000006896,-195.4696477996453
2159,43.1800000000069,-199.07595044775084
2160,43.2000000000069,-202.64562666553223
2161,43.220000000006905,-206.17815596740797
2162,43.24000000000691,-209.67302735444812
2163,43.26000000000691,-213.12973930436038
2164,43.280000000006915,-216.54779975809376
2165,43.30000000000692,-219.92672610313164
2166,43.32000000000692,-223.26604515354313
2167,43.340000000006924,-226.56529312686573
2168,43.36000000000693,-229.82401561789243
2169,43.38000000000693,-233.04176756943912
2170,43.40000000000693,-236.21811324016656
2171,43.42000000000694,-239.3526261695362
2172,43.44000000000694,-242.4448891399769
2173,43.46000000000694,-245.49449413634252
2174,43.480000000006946,-248.50104230274135
2175,43.500000000006956,-251.46414389681743
2176,43.52000000000696,-254.38341824156785
2177,43.54000000000696,-257.2584936747779
2178,43.560000000006966,-260.0890074961596
2179,43.58000000000697,-262.8746059122752
2180,43.60000000000697,-265.6149439793357
2181,43.620000000006975,-268.30968554395616
2182,43.64000000000698,-270.9585031819567
2183,43.66000000000698,-273.561078135295
2184,43.680000000006984,-276.1171002472189
2185,43.70000000000699,-278.6262678957265
2186,43.72000000000699,-281.0882879254204
2187,43.740000000006994,-283.50287557784736
2188,43.760000000007,-285.8697544204094
2189,43.780000000007,-288.1886562739368
2190,43.800000000007,-290.4593211390096
2191,43.820000000007006,-292.6814971211198
2192,43.84000000000701,-294.8549403547587
2193,43.86000000000701,-296.9794149265227
2194,43.880000000007016,-299.0546927973211
2195,43.90000000000702,-301.0805537237783
2196,43.92000000000702,-303.0567851789162
2197,43.940000000007025,-304.98318227220466
2198,43.96000000000703,-306.85954766906696
2199,43.98000000000703,-308.68569150992863
2200,44.000000000007034,-310.4614313288933
2201,44.02000000000704,-312.18659197213344
2202,44.04000000000704,-313.86100551607956
2203,44.060000000007044,-315.4845111854931
2204,44.08000000000705,-317.0569552715055
2205,44.10000000000705,-318.57819104970866
2206,44.12000000000705,-320.04807869837435
2207,44.140000000007056,-321.4664852168893
2208,44.16000000000706,-322.83328434448015
2209,44.18000000000706,-324.1483564793123
2210,44.200000000007066,-325.41158859803807
2211,44.22000000000707,-326.62287417587027
2212,44.24000000000707,-327.7821131072605
2213,44.260000000007075,-328.8892116272529
2214,44.28000000000708,-329.944082233588
2215,44.30000000000708,-330.946643609631
2216,44.320000000007084,-331.89682054818957
2217,44.34000000000709,-332.79454387629784
2218,44.36000000000709,-333.63975038102603
2219,44.380000000007094,-334.43238273639156
2220,44.4000000000071,-335.1723894314264
2221,44.4200000000071,-335.8597246994719
2222,44.4400000000071,-336.49434844875924
2223,44.460000000007106,-337.07622619433516
2224,44.48000000000711,-337.6053289913929
2225,44.50000000000711,-338.0816333700644
2226,44.520000000007116,-338.5051212717275
2227,44.54000000000712,-338.87577998688363
2228,44.56000000000712,-339.19360209465486
2229,44.580000000007125,-339.45858540395125
2230,44.60000000000713,-339.67073289635505
2231,44.62000000000713,-339.830052670769
2232,44.640000000007134,-339.93655788987013
2233,44.66000000000714,-339.99026672841285
2234,44.68000000000714,-339.99120232342045
2235,44.700000000007144,-339.9393927263017
2236,44.72000000000715,-339.83487085693037
2237,44.74000000000715,-339.6776744597193
2238,44.76000000000715,-339.4678460617224
2239,44.780000000007156,-339.20543293279184
2240,44.80000000000716,-338.89048704782044
2241,44.82000000000716,-338.5230650510928
2242,44.840000000007166,-338.1032282227686
2243,44.86000000000717,-337.6310424475189
2244,44.88000000000717,-337.1065781853356
2245,44.900000000007175,-336.5299104445279
2246,44.92000000000718,-335.90111875692395
2247,44.94000000000718,-335.22028715528563
2248,44.960000000007184,-334.48750415295086
2249,44.98000000000719,-333.7028627257075
2250,45.00000000000719,-332.86646029590776
2251,45.020000000007194,-331.97839871882303
2252,45.0400000000072,-331.0387842712437
2253,45.0600000000072,-330.0477276423215
2254,45.0800000000072,-329.00534392665065
2255,45.100000000007206,-327.9117526195832
2256,45.12000000000721,-326.76707761477064
2257,45.14000000000721,-325.57144720392256
2258,45.160000000007216,-324.32499407876963
2259,45.18000000000722,-323.02785533521717
2260,45.20000000000722,-321.6801724796735
2261,45.220000000007225,-320.28209143753287
2262,45.24000000000723,-318.83376256379523
2263,45.26000000000723,-317.33534065579727
2264,45.280000000007234,-315.7869849680327
2265,45.30000000000724,-314.18885922903144
2266,45.32000000000724,-312.5411316602729
2267,45.340000000007244,-310.84397499709934
2268,45.36000000000725,-309.09756651159734
2269,45.38000000000725,-307.3020880374121
2270,45.40000000000725,-305.4577259964589
2271,45.420000000007256,-303.56467142749045
2272,45.44000000000726,-301.6231200164812
2273,45.46000000000726,-299.63327212878625
2274,45.480000000007266,-297.5953328430276
2275,45.50000000000727,-295.5095119866644
2276,45.52000000000728,-293.3760241731971
2277,45.54000000000728,-291.1950888409565
2278,45.560000000007285,-288.96693029342526
2279,45.58000000000729,-286.6917777410398
2280,45.60000000000729,-284.3698653444142
2281,45.620000000007295,-282.00143225893487
2282,45.6400000000073,-279.5867226806623
2283,45.6600000000073,-277.12598589348426
2284,45.680000000007304,-274.61947631745534
2285,45.70000000000731,-272.0674535582636
2286,45.72000000000731,-269.4701824577587
2287,45.74000000000731,-266.827933145475
2288,45.76000000000732,-264.14098109108386
2289,45.78000000000732,-261.4096071577072
2290,45.80000000000732,-258.63409765602273
2291,45.820000000007326,-255.8147443990889
2292,45.84000000000733,-252.95184475782034
2293,45.86000000000733,-250.0457017170389
2294,45.880000000007335,-247.09662393202703
2295,45.90000000000734,-244.10492578550975
2296,45.92000000000734,-241.07092744498703
2297,45.940000000007345,-237.99495492034333
2298,45.96000000000735,-234.8773401216526
2299,45.98000000000735,-231.71842091710417
2300,46.000000000007354,-228.51854119096905
2301,46.02000000000736,-225.2780509015258
2302,46.04000000000736,-221.99730613886808
2303,46.06000000000736,-218.67666918251038
2304,46.08000000000737,-215.31650855871337
2305,46.10000000000737,-211.91719909744359
2306,46.12000000000737,-208.47912198888926
2307,46.140000000007376,-205.0026648394456
2308,46.16000000000738,-201.4882217270894
2309,46.18000000000738,-197.93619325605982
2310,46.200000000007385,-194.3469866107598
2311,46.22000000000739,-190.72101560879753
2312,46.24000000000739,-187.05870075308198
2313,46.260000000007395,-183.36046928289176
2314,46.2800000000074,-179.6267552238313
2315,46.3000000000074,-175.8579994365925
2316,46.320000000007404,-172.05464966443856
2317,46.34000000000741,-168.21716057932764
2318,46.36000000000741,-164.34599382659184
2319,46.38000000000741,-160.44161806809228
2320,46.40000000000742,-156.5045090237652
2321,46.42000000000742,-152.53514951148074
2322,46.44000000000742,-148.53402948513175
2323,46.460000000007426,-144.50164607087197
2324,46.48000000000743,-140.43850360142636
2325,46.50000000000743,-136.34511364839202
2326,46.520000000007435,-132.22199505245268
2327,46.54000000000744,-128.0696739514302
2328,46.56000000000744,-123.8886838060946
2329,46.580000000007445,-119.67956542365887
2330,46.60000000000745,-115.442866978883
2331,46.62000000000745,-111.17914403271377
2332,46.640000000007454,-106.88895954838797
2333,46.66000000000746,-102.57288390492734
2334,46.68000000000746,-98.23149490795521
2335,46.70000000000746,-93.86537779776616
2336,46.72000000000747,-89.47512525458023
2337,46.74000000000747,-85.06133740091605
2338,46.76000000000747,-80.6246218010176
2339,46.780000000007476,-76.16559345727096
2340,46.80000000000748,-71.68487480354946
2341,46.82000000000748,-67.18309569542598
2342,46.840000000007485,-62.660893397194315
2343,46.86000000000749,-58.118912565640876
2344,46.88000000000749,-53.55780523051326
2345,46.900000000007495,-48.97823077162966
2346,46.9200000000075,-44.38085589257776
2347,46.9400000000075,-39.76635459095275
2348,46.960000000007504,-35.135408125086016
2349,46.98000000000751,-30.488704977217402
2350,47.00000000000751,-25.826940813066543
2351,47.020000000007514,-21.150818437760364
2352,47.04000000000752,-16.461047748075664
2353,47.06000000000752,-11.758345680958856
2354,47.08000000000752,-7.043436158285271
2355,47.100000000007526,-2.317050027822854
2356,47.12000000000753,2.4200749996303497
2357,47.14000000000753,7.167194416967199
2358,47.160000000007535,11.92355699137833
2359,47.18000000000754,16.68840483887067
2360,47.20000000000754,21.460973502722105
2361,47.220000000007545,26.240492035892714
2362,47.24000000000755,31.02618308741281
2363,47.26000000000755,35.81726299276335
2364,47.280000000007554,40.61294186826545
2365,47.30000000000756,45.41242370948804
2366,47.32000000000756,50.21490649368654
2367,47.340000000007564,55.01958228627735
2368,47.36000000000757,59.82563735135584
2369,47.38000000000757,64.6322522662573
2370,47.40000000000757,69.43860204016353
2371,47.420000000007576,74.24385623675178
2372,47.44000000000758,79.0471791008807
2373,47.46000000000758,83.84772968930706
2374,47.480000000007585,88.64466200542249
2375,47.50000000000759,93.43712513799923
2376,47.52000000000759,98.22426340392879
2377,47.5400000000076,103.00521649493697
2378,47.560000000007605,107.77911962825593
2379,47.58000000000761,112.5451037012301
2380,47.60000000000761,117.3022954498326
2381,47.620000000007614,122.04981761106245
2382,47.64000000000762,126.78678908919683
2383,47.66000000000762,131.51232512586165
2384,47.680000000007624,136.2255374738895
2385,47.70000000000763,140.9255345749258
2386,47.72000000000763,145.61142174074396
2387,47.74000000000763,150.28230133822785
2388,47.760000000007636,154.93727297797653
2389,47.78000000000764,159.57543370648546
2390,47.80000000000764,164.1958782018525
2391,47.820000000007646,168.7976989729603
2392,47.84000000000765,173.3799865620777
2393,47.86000000000765,177.94182975082646
2394,47.880000000007655,182.48231576945187
2395,47.90000000000766,187.00053050933911
2396,47.92000000000766,191.4955587387089
2397,47.940000000007664,195.96648432142948
2398,47.96000000000767,200.41239043887535
2399,47.98000000000767,204.83235981476315
2400,48.000000000007674,209.22547494289233
2401,48.02000000000768,213.5908183177175
2402,48.04000000000768,217.92747266767262
2403,48.06000000000768,222.23452119117312
2404,48.080000000007686,226.5110477952105
2405,48.10000000000769,230.75613733646054
2406,48.12000000000769,234.96887586481836
2407,48.140000000007696,239.14835086927425
2408,48.1600000000077,243.29365152604188
2409,48.1800000000077,247.40386894884924
2410,48.200000000007705,251.47809644129836
2411,48.22000000000771,255.51542975120205
2412,48.24000000000771,259.51496732680044
2413,48.260000000007715,263.47581057476077
2414,48.28000000000772,267.3970641198609
2415,48.30000000000772,271.277836066257
2416,48.320000000007724,275.11723826023206
2417,48.34000000000773,278.9143865543228
2418,48.36000000000773,282.66840107271804
2419,48.38000000000773,286.3784064778265
2420,48.400000000007736,290.04353223789894
2421,48.42000000000774,293.66291289560405
2422,48.44000000000774,297.235688337441
2423,48.460000000007746,300.7610040638812
2424,48.48000000000775,304.2380114601249
2425,48.50000000000775,307.665868067359
2426,48.520000000007755,311.0437378544037
2427,48.54000000000776,314.37079148962863
2428,48.56000000000776,317.64620661302524
2429,48.580000000007765,320.8691681083155
2430,48.60000000000777,324.03886837498254
2431,48.62000000000777,327.1545076000993
2432,48.640000000007774,330.2152940298408
2433,48.66000000000778,333.2204442405562
2434,48.68000000000778,336.1691834092826
2435,48.70000000000778,339.0607455835769
2436,48.720000000007786,341.89437395054796
2437,48.74000000000779,344.6693211049636
2438,48.76000000000779,347.38484931631285
2439,48.780000000007796,350.04023079469897
2440,48.8000000000078,352.63474795544306
2441,48.8200000000078,355.16769368227534
2442,48.840000000007805,357.6383715889884
2443,48.86000000000781,360.0460962794355
2444,48.88000000000781,362.3901936057461
2445,48.900000000007815,364.6700009246395
2446,48.92000000000782,366.8848673517141
2447,48.94000000000782,369.0341540135894
2448,48.960000000007824,371.1172342977807
2449,48.98000000000783,373.13349410018515
2450,49.00000000000783,375.0823320700585
2451,49.02000000000783,376.9631598523624
2452,49.040000000007836,378.77540232736413
2453,49.06000000000784,380.51849784736925
2454,49.08000000000784,382.1918984704686
2455,49.100000000007846,383.79507019118563
2456,49.12000000000785,385.3274931679036
2457,49.14000000000785,386.78866194696116
2458,49.160000000007855,388.17808568330076
2459,49.18000000000786,389.49528835755564
2460,49.20000000000786,390.7398089894656
2461,49.220000000007865,391.91120184750883
2462,49.24000000000787,393.0090366546407
2463,49.26000000000787,394.03289879003347
2464,49.280000000007874,394.9823894867049
2465,49.30000000000788,395.85712602493624
2466,49.32000000000788,396.65674192137135
2467,49.34000000000788,397.3808871136958
2468,49.36000000000789,398.02922814079716
2469,49.38000000000789,398.6014483183028
2470,49.40000000000789,399.0972479094014
2471,49.420000000007896,399.5163442908525
2472,49.4400000000079,399.85847211408696
2473,49.4600000000079,400.12338346131037
2474,49.480000000007905,400.31084799651507
2475,49.50000000000791,400.42065311131734
2476,49.52000000000791,400.4526040655296
2477,49.540000000007915,400.4065241223856
2478,49.560000000007925,400.28225467833647
2479,49.58000000000793,400.07965538733737
2480,49.60000000000793,399.7986042795484
2481,49.620000000007934,399.4389978743728
2482,49.64000000000794,399.00075128776035
2483,49.66000000000794,398.4837983337064
2484,49.680000000007944,397.88809161987695
2485,49.70000000000795,397.21360263729315
2486,49.72000000000795,396.4603218440151
2487,49.74000000000795,395.6282587427611
2488,49.760000000007956,394.717441952405
2489,49.78000000000796,393.72791927329723
2490,49.80000000000796,392.65975774635456
2491,49.820000000007965,391.51304370586854
2492,49.84000000000797,390.28788282598737
2493,49.86000000000797,388.9844001608219
2494,49.880000000007975,387.6027401781372
2495,49.90000000000798,386.1430667865886
2496,49.92000000000798,384.60556335646487
2497,49.940000000007984,382.9904327339064
2498,49.96000000000799,381.29789724856624
2499,49.98000000000799,379.528198714685
2500,50.000000000007994,377.681598425556
2501,50.020000000008,375.7583771413578
2502,50.040000000008,373.75883507033325
2503,50.060000000008,371.6832918433004
2504,50.080000000008006,369.5320864814807
2505,50.10000000000801,367.3055773576332
2506,50.12000000000801,365.0041421504891
2507,50.140000000008015,362.6281777924799
2508,50.16000000000802,360.1781004107585
2509,50.18000000000802,357.654345261514
2510,50.200000000008025,355.05736665758553
2511,50.22000000000803,352.38763788938184
2512,50.24000000000803,349.64565113911556
2513,50.260000000008034,346.8319173883689
2514,50.28000000000804,343.9469663190031
2515,50.30000000000804,340.9913462074346
2516,50.320000000008044,337.96562381229813
2517,50.34000000000805,334.87038425552197
2518,50.36000000000805,331.70623089684585
2519,50.38000000000805,328.4737852018102
2520,50.400000000008056,325.1736866032533
2521,50.42000000000806,321.80659235635187
2522,50.44000000000806,318.37317738724664
2523,50.460000000008066,314.87413413529566
2524,50.48000000000807,311.31017238900057
2525,50.50000000000807,307.6820191156565
2526,50.520000000008075,303.99041828477635
2527,50.54000000000808,300.23613068534394
2528,50.56000000000808,296.419933736954
2529,50.580000000008084,292.54262129490115
2530,50.60000000000809,288.60500344927664
2531,50.62000000000809,284.607906318144
2532,50.640000000008094,280.55217183485786
2533,50.6600000000081,276.4386575296005
2534,50.6800000000081,272.268236305209
2535,50.7000000000081,268.04179620736807
2536,50.720000000008106,263.76024018925125
2537,50.74000000000811,259.4244858706901
2538,50.76000000000811,255.03546529195475
2539,50.780000000008116,250.5941246622364
2540,50.80000000000812,246.10142410291735
2541,50.82000000000812,241.55833738572292
2542,50.840000000008125,236.9658516658477
2543,50.86000000000813,232.32496721015445
2544,50.88000000000813,227.63669712054224
2545,50.900000000008134,222.9020670525868
2546,50.92000000000814,218.12211492955606
2547,50.94000000000814,213.29789065190496
2548,50.960000000008144,208.4304558023586
2549,50.98000000000815,203.52088334669216
2550,51.00000000000815,198.5702573303205
2551,51.02000000000815,193.57967257080966
2552,51.040000000008156,188.55023434642587
2553,51.06000000000816,183.48305808084032
2554,51.08000000000816,178.3792690241083
2555,51.100000000008166,173.24000193004278
2556,51.12000000000817,168.06640073010553
2557,51.14000000000817,162.85961820394095
2558,51.160000000008175,157.62081564667588
2559,51.18000000000818,152.35116253311503
2560,51.20000000000818,147.05183617895912
2561,51.220000000008184,141.7240213991764
