,"('A', '_Time/us')","('A', '_Amplitude/mV')"
1421,28.420000000004542,-7.622657104917957
1422,28.440000000004545,-7.601848284855312
1423,28.46000000000455,-7.579848719075888
1424,28.48000000000455,-7.556654528018314
1425,28.500000000004555,-7.532261877016923
1426,28.520000000004558,-7.506666976600288
1427,28.54000000000456,-7.479866082788869
1428,28.560000000004564,-7.451855497390438
1429,28.580000000004567,-7.4226315682944355
1430,28.60000000000457,-7.392190689764248
1431,28.620000000004573,-7.360529302727965
1432,28.640000000004576,-7.327643895067512
1433,28.66000000000458,-7.293531001906094
1434,28.680000000004583,-7.258187205893792
1435,28.700000000004586,-7.221609137491408
1436,28.72000000000459,-7.183793475252833
1437,28.740000000004592,-7.144736946105372
1438,28.760000000004595,-7.104436325628306
1439,28.7800000000046,-7.062888438329909
1440,28.8000000000046,-7.020090157922215
1441,28.820000000004605,-6.976038407594309
1442,28.84000000000461,-6.930730160283757
1443,28.860000000004614,-6.8841624389458635
1444,28.880000000004618,-6.836332316821269
1445,28.90000000000462,-6.787236917701811
1446,28.920000000004624,-6.736873416193994
1447,28.940000000004627,-6.68523903798108
1448,28.96000000000463,-6.632331060082657
1449,28.980000000004633,-6.578146811112842
1450,29.000000000004636,-6.522683671535988
1451,29.02000000000464,-6.4659390739206835
1452,29.040000000004643,-6.407910503191678
1453,29.060000000004646,-6.348595496879678
1454,29.08000000000465,-6.287991645369244
1455,29.100000000004652,-6.22609659214464
1456,29.120000000004655,-6.162908034033394
1457,29.140000000004658,-6.0984237214478645
1458,29.16000000000466,-6.032641458625013
1459,29.180000000004664,-5.965559103863469
1460,29.200000000004668,-5.897174569759059
1461,29.22000000000467,-5.827485823437591
1462,29.240000000004674,-5.756490886785974
1463,29.260000000004677,-5.6841878366810015
1464,29.28000000000468,-5.610574805215835
1465,29.300000000004683,-5.535649979924222
1466,29.320000000004686,-5.459411604002806
1467,29.34000000000469,-5.381857976530816
1468,29.360000000004693,-5.302987452687969
1469,29.380000000004696,-5.222798443969463
1470,29.4000000000047,-5.141289418399232
1471,29.420000000004702,-5.058458900740701
1472,29.440000000004705,-4.974305472705332
1473,29.460000000004708,-4.888827773158545
1474,29.48000000000471,-4.80202449832376
1475,29.500000000004714,-4.713894401983608
1476,29.520000000004718,-4.624436295679184
1477,29.54000000000472,-4.533649048906713
1478,29.560000000004724,-4.441531589311769
1479,29.580000000004727,-4.348082902881349
1480,29.600000000004734,-4.2533020341331325
1481,29.620000000004737,-4.1571880863027495
1482,29.64000000000474,-4.059740221528312
1483,29.660000000004743,-3.960957661032428
1484,29.680000000004746,-3.860839685302111
1485,29.70000000000475,-3.7593856342659304
1486,29.720000000004752,-3.656594907468468
1487,29.740000000004756,-3.5524669642429174
1488,29.76000000000476,-3.4470013238803316
1489,29.78000000000476,-3.3401975657971703
1490,29.800000000004765,-3.2320553296995884
1491,29.820000000004768,-3.122574315745647
1492,29.84000000000477,-3.0117542847047445
1493,29.860000000004774,-2.899595058114438
1494,29.880000000004777,-2.786096518434849
1495,29.900000000004784,-2.671258609200371
1496,29.920000000004787,-2.5550813351687145
1497,29.94000000000479,-2.437564762467244
1498,29.960000000004793,-2.318709018737107
1499,29.980000000004797,-2.1985142932740396
1500,30.0000000000048,-2.076980837167311
1501,30.020000000004803,-1.9541089634351354
1502,30.040000000004806,-1.8298990471580234
1503,30.06000000000481,-1.7043515256094044
1504,30.080000000004812,-1.5774668983832492
1505,30.100000000004815,-1.4492457275191148
1506,30.12000000000482,-1.3196886376246442
1507,30.14000000000482,-1.188796315994932
1508,30.160000000004825,-1.0565695127295909
1509,30.180000000004828,-0.9230090408468677
1510,30.20000000000483,-0.7881157763950148
1511,30.220000000004834,-0.6518906585606822
1512,30.240000000004837,-0.5143346897749231
1513,30.26000000000484,-0.37544893581622657
1514,30.280000000004843,-0.2352345259106162
1515,30.300000000004847,-0.09369265282916633
1516,30.32000000000485,0.049175427017441486
1517,30.340000000004853,0.19336839348719884
1518,30.360000000004856,0.33888486261766193
1519,30.38000000000486,0.48572338653998254
1520,30.400000000004862,0.633882453395621
1521,30.420000000004865,0.783360487256024
1522,30.44000000000487,0.9341558480449499
1523,30.46000000000487,1.0862668314639683
1524,30.480000000004875,1.239691668920564
1525,30.500000000004878,1.3944285274593486
1526,30.520000000004877,1.5504755096960638
1527,30.54000000000488,1.7078306537544803
1528,30.560000000004884,1.8664919332062915
1529,30.580000000004887,2.0264572570137713
1530,30.60000000000489,2.187724469475457
1531,30.620000000004893,2.3502913501749654
1532,30.640000000004896,2.5141556139322945
1533,30.6600000000049,2.6793149107585705
1534,30.680000000004902,2.8457668258131976
1535,30.700000000004906,3.0135088793645037
1536,30.72000000000491,3.1825385267531523
1537,30.740000000004912,3.352853158358326
1538,30.760000000004915,3.524450099567221
1539,30.780000000004918,3.697326610747147
1540,30.80000000000492,3.8714798872210587
1541,30.820000000004924,4.0469070592458865
1542,30.840000000004927,4.2236051919934585
1543,30.860000000004934,4.401571285535312
1544,30.880000000004937,4.580802274829598
1545,30.90000000000494,4.7612950297115475
1546,30.920000000004944,4.943046354887016
1547,30.940000000004947,5.126052989928511
1548,30.96000000000495,5.310311609274899
1549,30.980000000004953,5.49581882223363
1550,31.000000000004956,5.68257117298629
1551,31.02000000000496,5.870565140597127
1552,31.040000000004962,6.059797139024706
1553,31.060000000004965,6.2502635171362755
1554,31.08000000000497,6.44196055872566
1555,31.10000000000497,6.634884482533859
1556,31.120000000004975,6.829031442272807
1557,31.140000000004978,7.024397526652434
1558,31.16000000000498,7.220978759410223
1559,31.180000000004984,7.418771099344463
1560,31.200000000004987,7.617770440350156
1561,31.22000000000499,7.817972611458274
1562,31.240000000004994,8.019373376877734
1563,31.260000000004997,8.221968436040944
1564,31.280000000005,8.425753423651901
1565,31.300000000005003,8.630723909737833
1566,31.320000000005006,8.83687539970362
1567,31.34000000000501,9.044203334389389
1568,31.360000000005012,9.252703090131407
1569,31.380000000005015,9.462369978825516
1570,31.40000000000502,9.673199247994278
1571,31.42000000000502,9.885186080856874
1572,31.440000000005025,10.09832559640227
1573,31.460000000005028,10.312612849465097
1574,31.48000000000503,10.528042830805163
1575,31.500000000005034,10.74461046718969
1576,31.520000000005037,10.962310621478778
1577,31.54000000000504,11.18113809271383
1578,31.560000000005044,11.401087616209445
1579,31.580000000005047,11.622153863647886
1580,31.60000000000505,11.844331443176873
1581,31.620000000005053,12.067614899510682
1582,31.640000000005056,12.291998714034117
1583,31.66000000000506,12.517477304909459
1584,31.680000000005062,12.744045027186758
1585,31.700000000005065,12.97169617291712
1586,31.72000000000507,13.200424971269044
1587,31.74000000000507,13.430225588647852
1588,31.760000000005075,13.661092128818296
1589,31.780000000005078,13.893018633030097
1590,31.80000000000508,14.125999080146789
1591,31.820000000005084,14.360027386777297
1592,31.840000000005087,14.595097407411066
1593,31.860000000005094,14.831202934555785
1594,31.880000000005097,15.06833769887855
1595,31.9000000000051,15.30649536934978
1596,31.920000000005103,15.545669553390681
1597,31.940000000005107,15.785853797023204
1598,31.96000000000511,16.027041585023326
1599,31.980000000005113,16.26922634107765
1600,32.000000000005116,16.512401427942606
1601,32.02000000000512,16.75656014760687
1602,32.04000000000512,17.00169574145707
1603,32.060000000005125,17.2478013904462
1604,32.08000000000513,17.494870215265188
1605,32.10000000000513,17.74289527651773
1606,32.120000000005135,17.991869574897677
1607,32.14000000000514,18.24178605136983
1608,32.16000000000514,18.49263758735385
1609,32.180000000005144,18.744417004910773
1610,32.20000000000515,18.99711706693283
1611,32.22000000000515,19.250730477336162
1612,32.24000000000515,19.505249881256727
1613,32.26000000000516,19.760667865248916
1614,32.28000000000516,20.01697695748749
1615,32.30000000000516,20.274169627972075
1616,32.320000000005166,20.532238288735087
1617,32.34000000000517,20.791175294052426
1618,32.36000000000517,21.05097294065707
1619,32.380000000005175,21.31162346795579
1620,32.40000000000518,21.57311905824872
1621,32.42000000000518,21.835451836951936
1622,32.440000000005185,22.09861387282293
1623,32.46000000000519,22.362597178189052
1624,32.48000000000519,22.627393709178726
1625,32.500000000005194,22.892995365956132
1626,32.5200000000052,23.15939399295796
1627,32.5400000000052,23.426581379133808
1628,32.5600000000052,23.69454925818909
1629,32.58000000000521,23.963289308831097
1630,32.60000000000521,24.232793155017394
1631,32.62000000000521,24.50305236620804
1632,32.640000000005216,24.77405845761969
1633,32.66000000000522,25.045802890483248
1634,32.68000000000522,25.318277072304053
1635,32.700000000005225,25.591472357124875
1636,32.72000000000523,25.865380045792016
1637,32.74000000000523,26.139991386224036
1638,32.760000000005235,26.4152975736833
1639,32.78000000000524,26.69128975105032
1640,32.80000000000524,26.96795900910113
1641,32.820000000005244,27.245296386786936
1642,32.84000000000525,27.523292871517288
1643,32.86000000000525,27.80193939944529
1644,32.88000000000525,28.081226855756054
1645,32.90000000000526,28.361146074957695
1646,32.92000000000526,28.641687841175088
1647,32.94000000000526,28.9228428884464
1648,32.960000000005266,29.20460190102235
1649,32.98000000000527,29.486955513668196
1650,33.00000000000527,29.76989431196823
1651,33.020000000005275,30.053408832633224
1652,33.04000000000528,30.337489563810333
1653,33.06000000000528,30.622126945395955
1654,33.080000000005285,30.907311369350825
1655,33.10000000000529,31.19303318001819
1656,33.12000000000529,31.47928267444415
1657,33.140000000005294,31.766050102701193
1658,33.1600000000053,32.053325668213695
1659,33.1800000000053,32.34109952808669
1660,33.2000000000053,32.62936179343649
1661,33.22000000000531,32.918102529724564
1662,33.24000000000531,33.20731175709347
1663,33.26000000000531,33.49697945070578
1664,33.280000000005316,33.78709554108497
1665,33.30000000000532,34.07764991445947
1666,33.32000000000532,34.36863241310853
1667,33.340000000005325,34.66003283571143
1668,33.36000000000533,34.95184093769826
1669,33.38000000000534,35.244046431603955
1670,33.40000000000534,35.53663898742412
1671,33.420000000005345,35.829608232973875
1672,33.44000000000535,36.12294375424876
1673,33.46000000000535,36.416635095788116
1674,33.480000000005354,36.71067176104088
1675,33.50000000000536,37.00504321273401
1676,33.52000000000536,37.29973887324287
1677,33.540000000005364,37.5947481249642
1678,33.56000000000537,37.89006031069139
1679,33.58000000000537,38.18566473399225
1680,33.60000000000537,38.48155065958862
1681,33.620000000005376,38.777707313738915
1682,33.64000000000538,39.07412388462241
1683,33.66000000000538,39.37078952272611
1684,33.680000000005386,39.66769334123382
1685,33.70000000000539,39.96482441641729
1686,33.72000000000539,40.26217178802973
1687,33.740000000005395,40.55972445970161
1688,33.7600000000054,40.8574713993385
1689,33.7800000000054,41.15540153952103
1690,33.800000000005404,41.453503777907244
1691,33.82000000000541,41.751766977636876
1692,33.84000000000541,42.05017996773788
1693,33.860000000005414,42.348731543535145
1694,33.88000000000542,42.64741046706096
1695,33.90000000000542,42.94620546746795
1696,33.92000000000542,43.24510524144397
1697,33.940000000005426,43.54409845362883
1698,33.96000000000543,43.84317373703328
1699,33.98000000000543,44.14231969345993
1700,34.000000000005436,44.441524893926236
1701,34.02000000000544,44.74077787908933
1702,34.04000000000544,45.0400671596729
1703,34.060000000005445,45.33938121689588
1704,34.08000000000545,45.63870850290343
1705,34.10000000000545,45.93803744119927
1706,34.120000000005454,46.237356427080435
1707,34.14000000000546,46.536653828073526
1708,34.16000000000546,46.835917984373005
1709,34.180000000005464,47.13513720928134
1710,34.20000000000547,47.43429978965073
1711,34.22000000000547,47.7333939863271
1712,34.24000000000547,48.03240803459527
1713,34.260000000005476,48.331330144626385
1714,34.28000000000548,48.630148501926854
1715,34.30000000000548,48.92885126778915
1716,34.320000000005486,49.22742657974396
1717,34.34000000000549,49.52586255201482
1718,34.36000000000549,49.82414727597329
1719,34.380000000005495,50.122268820596794
1720,34.4000000000055,50.42021523292758
1721,34.4200000000055,50.717974538533355
1722,34.440000000005504,51.01553474196956
1723,34.46000000000551,51.31288382724336
1724,34.48000000000551,51.61000975827883
1725,34.500000000005514,51.906900479383886
1726,34.52000000000552,52.203543915719024
1727,34.54000000000552,52.49992797376706
1728,34.56000000000552,52.796040541804395
1729,34.580000000005526,53.09186949037418
1730,34.60000000000553,53.3874026727606
1731,34.62000000000553,53.682627925464296
1732,34.640000000005536,53.977533068679854
1733,34.66000000000554,54.27210590677425
1734,34.68000000000554,54.56633422876638
1735,34.700000000005545,54.8602058088087
1736,34.72000000000555,55.15370840666939
1737,34.74000000000555,55.446829768216325
1738,34.760000000005554,55.73955762590213
1739,34.78000000000556,56.03187969925049
1740,34.80000000000556,56.32378369534362
1741,34.820000000005564,56.61525730931127
1742,34.84000000000557,56.90628822482033
1743,34.86000000000557,57.196864114566296
1744,34.88000000000557,57.48697264076544
1745,34.900000000005576,57.77660145564809
1746,34.92000000000558,58.065738201953245
1747,34.94000000000558,58.354370513424236
1748,34.960000000005586,58.642486015305224
1749,34.98000000000559,58.93007232483905
1750,35.00000000000559,59.21711705176586
1751,35.020000000005595,59.50360779882293
1752,35.0400000000056,59.789532162245166
1753,35.0600000000056,60.07487773226698
1754,35.080000000005604,60.35963209362478
1755,35.10000000000561,60.643782826060516
1756,35.12000000000561,60.92731750482594
1757,35.140000000005614,61.21022370118802
1758,35.16000000000562,61.49248898293495
1759,35.18000000000562,61.77410091488323
1760,35.20000000000562,62.05504705938521
1761,35.220000000005626,62.33531497683773
1762,35.24000000000563,62.614892226191294
1763,35.26000000000563,62.89376636546021
1764,35.280000000005636,63.171924952233255
1765,35.30000000000564,63.44935554418511
1766,35.32000000000564,63.726045699588354
1767,35.340000000005645,64.00198297782636
1768,35.36000000000565,64.2771549399066
1769,35.38000000000565,64.55154914897447
1770,35.40000000000566,64.82515317082803
1771,35.420000000005665,65.09795457443302
1772,35.44000000000567,65.36994093243845
1773,35.46000000000567,65.64109982169283
1774,35.480000000005674,65.91141882376087
1775,35.50000000000568,66.18088552544023
1776,35.52000000000568,66.44948751927956
1777,35.54000000000568,66.71721240409613
1778,35.56000000000569,66.98404778549435
1779,35.58000000000569,67.24998127638445
1780,35.60000000000569,67.51500049750146
1781,35.620000000005696,67.77909307792497
1782,35.6400000000057,68.04224665559846
1783,35.6600000000057,68.30444887784962
1784,35.680000000005705,68.56568740191064
1785,35.70000000000571,68.8259498954382
1786,35.72000000000571,69.08522403703496
1787,35.740000000005715,69.34349751676997
1788,35.76000000000572,69.6007580366999
1789,35.78000000000572,69.85699331139031
1790,35.800000000005724,70.11219106843697
1791,35.82000000000573,70.36633904898723
1792,35.84000000000573,70.61942500826166
1793,35.86000000000573,70.87143671607568
1794,35.88000000000574,71.12236195736098
1795,35.90000000000574,71.37218853268729
1796,35.92000000000574,71.62090425878395
1797,35.940000000005746,71.86849696906148
1798,35.96000000000575,72.1149545141329
1799,35.98000000000575,72.36026476233545
1800,36.000000000005755,72.60441560025164
1801,36.02000000000576,72.84739493323049
1802,36.04000000000576,73.08919068590845
1803,36.060000000005765,73.3297908027305
1804,36.08000000000577,73.56918324847041
1805,36.10000000000577,73.80735600875134
1806,36.120000000005774,74.044297090566
1807,36.14000000000578,74.27999452279631
1808,36.16000000000578,74.51443635673319
1809,36.18000000000578,74.74761066659585
1810,36.20000000000579,74.97950555005032
1811,36.22000000000579,75.21010912872845
1812,36.24000000000579,75.43940954874574
1813,36.260000000005796,75.66739498121913
1814,36.2800000000058,75.89405362278458
1815,36.3000000000058,76.11937369611334
1816,36.320000000005805,76.34334345042873
1817,36.34000000000581,76.56595116202192
1818,36.36000000000581,76.78718513476713
1819,36.380000000005815,77.0070337006364
1820,36.40000000000582,77.2254852202138
1821,36.42000000000582,77.44252808320908
1822,36.440000000005824,77.65815070897038
1823,36.46000000000583,77.87234154699682
1824,36.48000000000583,78.08508907745002
1825,36.500000000005834,78.29638181166483
1826,36.52000000000584,78.50620829265982
1827,36.54000000000584,78.71455709564664
1828,36.56000000000584,78.92141682853885
1829,36.580000000005846,79.12677613245974
1830,36.60000000000585,79.33062368224924
1831,36.62000000000585,79.53294818697077
1832,36.640000000005855,79.73373839041601
1833,36.66000000000586,79.93298307160994
1834,36.68000000000586,80.13067104531419
1835,36.700000000005865,80.32679116252984
1836,36.72000000000587,80.52133231099937
1837,36.74000000000587,80.71428341570719
1838,36.760000000005874,80.90563343937956
1839,36.78000000000588,81.09537138298336
1840,36.80000000000588,81.28348628622392
1841,36.820000000005884,81.46996722804157
1842,36.84000000000589,81.65480332710726
1843,36.86000000000589,81.8379837423172
1844,36.88000000000589,82.01949767328605
1845,36.900000000005896,82.19933436083916
1846,36.9200000000059,82.37748308750359
1847,36.9400000000059,82.55393317799812
1848,36.960000000005905,82.72867399972152
1849,36.98000000000591,82.90169496324022
1850,37.00000000000591,83.07298552277419
1851,37.020000000005915,83.24253517668188
1852,37.04000000000592,83.41033346794377
1853,37.06000000000592,83.57636998464424
1854,37.080000000005924,83.74063436045273
1855,37.10000000000593,83.90311627510299
1856,37.12000000000593,84.06380545487109
1857,37.140000000005934,84.22269167305204
1858,37.16000000000594,84.3797647504351
1859,37.18000000000594,84.53501455577725
1860,37.20000000000594,84.68843100627548
1861,37.220000000005946,84.84000406803759
1862,37.24000000000595,84.98972375655113
1863,37.26000000000595,85.13758013715132
1864,37.280000000005955,85.28356332548682
1865,37.30000000000596,85.42766348798428
1866,37.32000000000596,85.56987084231112
1867,37.340000000005965,85.7101756578367
1868,37.36000000000597,85.84856825609194
1869,37.38000000000597,85.985039011227
1870,37.400000000005974,86.11957835046756
1871,37.42000000000598,86.25217675456904
1872,37.44000000000599,86.38282475826942
1873,37.46000000000599,86.51151295074008
1874,37.480000000005994,86.63823197603487
1875,37.500000000006,86.76297253353738
1876,37.520000000006,86.88572537840645
1877,37.540000000006,87.00648132201984
1878,37.560000000006006,87.12523123241573
1879,37.58000000000601,87.24196603473278
1880,37.60000000000601,87.35667671164802
1881,37.620000000006016,87.46935430381272
1882,37.64000000000602,87.57998991028653
1883,37.66000000000602,87.68857468896948
1884,37.680000000006025,87.79509985703217
1885,37.70000000000603,87.89955669134369
1886,37.72000000000603,88.00193652889759
1887,37.740000000006034,88.102230767236
1888,37.76000000000604,88.20043086487138
1889,37.78000000000604,88.29652834170638
1890,37.800000000006044,88.39051477945137
1891,37.82000000000605,88.4823818220403
1892,37.84000000000605,88.57212117604354
1893,37.86000000000605,88.65972461107967
1894,37.880000000006056,88.74518396022404
1895,37.90000000000606,88.82849112041593
1896,37.92000000000606,88.90963805286268
1897,37.940000000006066,88.98861678344238
1898,37.96000000000607,89.06541940310373
1899,37.98000000000607,89.14003806826395
1900,38.000000000006075,89.2124650012039
1901,38.02000000000608,89.28269249046157
1902,38.04000000000608,89.35071289122257
1903,38.060000000006085,89.41651862570868
1904,38.08000000000609,89.4801021835638
1905,38.10000000000609,89.54145612223766
1906,38.120000000006094,89.60057306736681
1907,38.1400000000061,89.65744571315359
1908,38.1600000000061,89.71206682274244
1909,38.1800000000061,89.7644292285936
1910,38.200000000006106,89.81452583285427
1911,38.22000000000611,89.86234960772813
1912,38.24000000000611,89.9078935958407
1913,38.260000000006116,89.95115091060381
1914,38.28000000000612,89.99211473657655
1915,38.30000000000612,90.03077832982372
1916,38.320000000006125,90.06713501827207
1917,38.34000000000613,90.10117820206379
1918,38.36000000000613,90.13290135390685
1919,38.380000000006135,90.16229801942349
1920,38.40000000000614,90.18936181749565
1921,38.42000000000614,90.21408644060747
1922,38.440000000006144,90.23646565518577
1923,38.46000000000615,90.25649330193708
1924,38.48000000000615,90.27416329618234
1925,38.50000000000615,90.2894696281889
1926,38.520000000006156,90.30240636349956
1927,38.54000000000616,90.3129676432589
1928,38.56000000000616,90.3211476845368
1929,38.580000000006166,90.3269407806492
1930,38.60000000000617,90.33034130147615
1931,38.62000000000617,90.33134369377662
1932,38.640000000006175,90.3299424815008
1933,38.66000000000618,90.3261322660995
1934,38.68000000000618,90.31990772683058
1935,38.700000000006185,90.31126362106254
1936,38.72000000000619,90.30019478457486
1937,38.74000000000619,90.28669613185613
1938,38.760000000006194,90.27076265639849
1939,38.7800000000062,90.25238943098945
1940,38.8000000000062,90.23157160800099
1941,38.8200000000062,90.2083044196747
1942,38.84000000000621,90.1825831784055
1943,38.86000000000621,90.1544032770207
1944,38.88000000000621,90.1237601890572
1945,38.900000000006216,90.0906494690349
1946,38.92000000000622,90.05506675272768
1947,38.94000000000622,90.01700775743072
1948,38.960000000006225,89.97646828222497
1949,38.98000000000623,89.93344420823904
1950,39.00000000000623,89.88793149890682
1951,39.020000000006235,89.83992620022313
1952,39.04000000000624,89.78942444099542
1953,39.06000000000624,89.73642243309307
1954,39.080000000006244,89.68091647169251
1955,39.10000000000625,89.62290293552036
1956,39.12000000000625,89.56237828709232
1957,39.14000000000625,89.49933907294971
1958,39.16000000000626,89.43378192389197
1959,39.18000000000626,89.36570355520678
1960,39.20000000000626,89.29510076689631
1961,39.220000000006266,89.22197044390064
1962,39.24000000000627,89.14630955631735
1963,39.26000000000627,89.06811515961878
1964,39.280000000006275,88.98738439486499
1965,39.30000000000628,88.90411448891417
1966,39.32000000000628,88.81830275462937
1967,39.340000000006285,88.7299465910819
1968,39.36000000000629,88.63904348375178
1969,39.38000000000629,88.54559100472449
1970,39.400000000006294,88.44958681288439
1971,39.4200000000063,88.35102865410502
1972,39.4400000000063,88.24991436143591
1973,39.46000000000631,88.14624185528588
1974,39.480000000006314,88.0400091436031
1975,39.50000000000632,87.93121432205197
1976,39.52000000000632,87.8198555741861
1977,39.54000000000632,87.70593117161822
1978,39.560000000006326,87.58943947418669
1979,39.58000000000633,87.4703789301184
1980,39.60000000000633,87.34874807618831
1981,39.620000000006335,87.22454553787571
1982,39.64000000000634,87.09777002951658
1983,39.66000000000634,86.96842035445319
1984,39.680000000006345,86.83649540517932
1985,39.70000000000635,86.70199416348288
1986,39.72000000000635,86.56491570058455
1987,39.740000000006354,86.42525917727299
1988,39.76000000000636,86.28302384403663
1989,39.78000000000636,86.1382090411918
1990,39.800000000006364,85.99081419900764
1991,39.82000000000637,85.84083883782735
1992,39.84000000000637,85.68828256818546
1993,39.86000000000637,85.5331450909224
1994,39.880000000006376,85.37542619729486
1995,39.90000000000638,85.21512576908289
1996,39.92000000000638,85.05224377869345
1997,39.940000000006386,84.88678028926016
1998,39.96000000000639,84.71873545473981
1999,39.98000000000639,84.5481095200051
2000,40.000000000006395,84.37490282093373
2001,40.0200000000064,84.19911578449407
2002,40.0400000000064,84.02074892882736
2003,40.060000000006404,83.83980286332576
2004,40.08000000000641,83.65627828870758
2005,40.10000000000641,83.47017599708815
2006,40.120000000006414,83.28149687204761
2007,40.14000000000642,83.09024188869486
2008,40.16000000000642,82.89641211372793
2009,40.18000000000642,82.70000870549073
2010,40.200000000006426,82.50103291402613
2011,40.22000000000643,82.29948608112551
2012,40.24000000000643,82.09536964037449
2013,40.260000000006436,81.88868511719545
2014,40.28000000000644,81.67943412888553
2015,40.30000000000644,81.4676183846522
2016,40.320000000006445,81.2532396856441
2017,40.34000000000645,81.03629992497876
2018,40.36000000000645,80.81680108776665
2019,40.380000000006454,80.5947452511315
2020,40.40000000000646,80.37013458422672
2021,40.42000000000646,80.14297134824876
2022,40.440000000006464,79.91325789644615
2023,40.46000000000647,79.6809966741252
2024,40.48000000000647,79.44619021865209
2025,40.50000000000647,79.20884115945124
2026,40.520000000006476,78.9689522179997
2027,40.54000000000648,78.72652620781837
2028,40.56000000000648,78.48156603445928
2029,40.580000000006486,78.23407469548904
2030,40.60000000000649,77.98405528046916
2031,40.62000000000649,77.731510970932
2032,40.640000000006495,77.47644504035337
2033,40.6600000000065,77.21886085412179
2034,40.6800000000065,76.95876186950342
2035,40.700000000006504,76.6961516356037
2036,40.72000000000651,76.43103379332543
2037,40.74000000000651,76.1634120753229
2038,40.760000000006514,75.89329030595223
2039,40.78000000000652,75.62067240121858
2040,40.80000000000652,75.34556236871917
2041,40.82000000000652,75.06796430758287
2042,40.840000000006526,74.78788240840595
2043,40.86000000000653,74.50532095318438
2044,40.88000000000653,74.22028431524231
2045,40.900000000006536,73.93277695915701
2046,40.92000000000654,73.64280344067987
2047,40.94000000000654,73.35036840665407
2048,40.960000000006545,73.05547659492836
2049,40.98000000000655,72.7581328342673
2050,41.00000000000655,72.4583420442578
2051,41.020000000006554,72.15610923521207
2052,41.04000000000656,71.85143950806668
2053,41.06000000000656,71.54433805427837
2054,41.080000000006564,71.2348101557158
2055,41.10000000000657,70.92286118454804
2056,41.12000000000657,70.60849660312901
2057,41.14000000000657,70.29172196387876
2058,41.160000000006576,69.97254290916072
2059,41.18000000000658,69.65096517115546
2060,41.20000000000658,69.32699457173086
2061,41.220000000006586,69.00063702230868
2062,41.24000000000659,68.67189852372744
2063,41.26000000000659,68.3407851661017
2064,41.280000000006595,68.0073031286778
2065,41.3000000000066,67.6714586796859
2066,41.3200000000066,67.33325817618858
2067,41.340000000006604,66.99270806392566
2068,41.36000000000661,66.64981487715555
2069,41.38000000000661,66.30458523849293
2070,41.400000000006614,65.95702585874308
2071,41.42000000000662,65.60714353673241
2072,41.44000000000662,65.25494515913537
2073,41.46000000000662,64.90043770029817
2074,41.48000000000663,64.54362822205843
2075,41.50000000000664,64.18452387356191
2076,41.52000000000664,63.82313189107508
2077,41.54000000000664,63.459459597794655
2078,41.560000000006646,63.093514403653046
2079,41.58000000000665,62.72530380512114
2080,41.60000000000665,62.354835385006815
2081,41.620000000006655,61.98211681225012
2082,41.64000000000666,61.607155841715105
2083,41.66000000000666,61.229960313978346
2084,41.680000000006665,60.8505381551135
2085,41.70000000000667,60.468897376472746
2086,41.72000000000667,60.08504607446467
2087,41.740000000006674,59.69899243032868
2088,41.76000000000668,59.31074470990591
2089,41.78000000000668,58.92031126340704
2090,41.80000000000668,58.52770052517609
2091,41.82000000000669,58.132921013451224
2092,41.84000000000669,57.7359813301222
2093,41.86000000000669,57.336890160483975
2094,41.880000000006696,56.93565627298747
2095,41.9000000000067,56.532288518986526
2096,41.9200000000067,56.12679583248167
2097,41.940000000006705,55.719187229860516
2098,41.96000000000671,55.30947180963478
2099,41.98000000000671,54.897658752173925
2100,42.000000000006715,54.4837573194357
2101,42.02000000000672,54.067776854692816
2102,42.04000000000672,53.64972678225698
2103,42.060000000006724,53.22961660719914
2104,42.08000000000673,52.8074559150667
2105,42.10000000000673,52.383254371597374
2106,42.12000000000673,51.95702172242964
2107,42.14000000000674,51.52876779281009
2108,42.16000000000674,51.09850248729771
2109,42.18000000000674,50.66623578946445
2110,42.200000000006746,50.23197776159298
2111,42.22000000000675,49.79573854437114
2112,42.24000000000675,49.357528356582996
2113,42.260000000006755,48.91735749479702
2114,42.28000000000676,48.475236333050844
2115,42.30000000000676,48.031175322532995
2116,42.320000000006765,47.58518499126145
2117,42.34000000000677,47.13727594375889
2118,42.36000000000677,46.687458860725265
2119,42.380000000006774,46.23574449870672
2120,42.40000000000678,45.782143689761675
2121,42.42000000000678,45.32666734112399
2122,42.44000000000678,44.869326434862714
2123,42.46000000000679,44.41013202753885
2124,42.48000000000679,43.94909524985961
2125,42.50000000000679,43.48622730632864
2126,42.520000000006796,43.021539474894126
2127,42.5400000000068,42.55504310659354
2128,42.5600000000068,42.086749625195154
2129,42.580000000006805,41.616670526837204
2130,42.60000000000681,41.14481737966352
2131,42.62000000000681,40.671201823456435
2132,42.640000000006815,40.19583556926672
2133,42.66000000000682,39.718730399040794
2134,42.68000000000682,39.23989816524466
2135,42.700000000006824,38.75935079048536
2136,42.72000000000683,38.27710026712912
2137,42.74000000000683,37.793158656917186
2138,42.76000000000683,37.30753809057832
2139,42.78000000000684,36.82025076743864
2140,42.80000000000684,36.331308955028824
2141,42.82000000000684,35.84072498868833
2142,42.840000000006846,35.34851127116683
2143,42.86000000000685,34.854680272222936
2144,42.88000000000685,34.35924452822028
2145,42.900000000006855,33.86221664172065
2146,42.92000000000686,33.36360928107461
2147,42.94000000000686,32.863435180009404
2148,42.960000000006865,32.36170713721391
